account_id,username,platform,follower_count,posts_per_week,engagement_rate,ad_spend_(usd),conversion_rate,campaign_reach,follower_category,engagement_level,posting_intensity
7775,cody87,Facebook,526427,5,0.102,176.47,0.015,17905,Medium,High,Medium
7776,klee,Twitter,600042,6,0.0856,507.13,0.0221,5081,Medium,Medium,High
7777,ireyes,LinkedIn,758837,3,0.102,285.16,0.0196,34823,Large,High,Low
7778,martinerica,Instagram,978998,2,0.0856,459.55,0.0278,48294,Large,Medium,Low
7779,erikthomas,Facebook,269184,6,0.0986,287.9,0.0393,12226,Small,Medium,High
7780,stephen63,Instagram,99518,3,0.0986,245.68,0.0201,4186,Small,Medium,Low
7781,stonecharles,Twitter,210637,2,0.102,752.14,0.0118,26673,Small,High,Low
7782,owensnatalie,Instagram,288942,7,0.0986,456.74,0.0497,6820,Small,Medium,High
7783,justin17,Twitter,761729,6,0.102,68.93,0.035,48366,Large,High,High
7784,stephaniehouse,TikTok,159096,4,0.0642,800.15,0.0226,46238,Small,Low,Medium
7785,romerocalvin,Instagram,822447,1,0.0642,587.97,0.0245,41910,Large,Low,Low
7786,lori07,Facebook,370809,6,0.0856,789.0,0.0189,1490,Medium,Medium,High
7787,david22,Facebook,163991,5,0.102,134.83,0.0107,29526,Small,High,Medium
7788,christianamy,TikTok,668528,3,0.102,103.51,0.0258,19601,Large,High,Low
7789,ujones,TikTok,362480,6,0.102,411.29,0.0335,4675,Medium,High,High
7790,shanejohnson,LinkedIn,518399,3,0.0834,327.81,0.0269,31364,Medium,Low,Low
7791,kanebrenda,Twitter,618136,4,0.102,55.4,0.0197,34026,Medium,High,Medium
7792,dmiller,Instagram,531921,5,0.0642,135.84,0.0429,25148,Medium,Low,Medium
7793,blackwellandrew,Facebook,228650,5,0.0642,394.17,0.013,28321,Small,Low,Medium
7794,harrislisa,LinkedIn,458545,2,0.0856,580.89,0.0147,4531,Medium,Medium,Low
7795,cbrown,Facebook,470929,7,0.0856,853.81,0.0253,35645,Medium,Medium,High
7796,calhounrenee,TikTok,927869,1,0.0986,129.24,0.0191,14542,Large,Medium,Low
7797,lisamorrow,Twitter,65345,1,0.0834,548.5,0.038,18544,Small,Low,Low
7798,nicholas41,Twitter,372915,3,0.0986,176.28,0.0239,20550,Medium,Medium,Low
7799,stephen81,TikTok,805002,6,0.0856,386.94,0.0332,20566,Large,Medium,High
7800,douglasalice,Twitter,253218,3,0.102,683.43,0.0307,1580,Small,High,Low
7801,amanda27,Facebook,820375,6,0.0856,83.12,0.0227,17702,Large,Medium,High
7802,amanda27,Facebook,720495,5,0.0856,842.79,0.0299,16857,Large,Medium,Medium
7803,perryrichard,LinkedIn,197873,7,0.0986,136.78,0.0196,36776,Small,Medium,High
7804,treynolds,Facebook,980134,3,0.0856,526.82,0.0163,37477,Large,Medium,Low
7805,samanthajohnson,Facebook,880708,1,0.0986,540.02,0.0136,28885,Large,Medium,Low
7806,aryan,Facebook,173163,2,0.0986,283.03,0.0301,24942,Small,Medium,Low
7807,david22,LinkedIn,504237,1,0.0642,269.91,0.0472,49415,Medium,Low,Low
7808,fkelly,Instagram,368054,4,0.102,985.34,0.0273,30256,Medium,High,Medium
7809,kevin80,TikTok,11106,6,0.0834,298.05,0.0133,41481,Small,Low,High
7810,sonya64,LinkedIn,449421,6,0.0856,317.31,0.0321,33304,Medium,Medium,High
7811,harrismichael,LinkedIn,508269,3,0.102,152.25,0.0312,36978,Medium,High,Low
7812,murphytabitha,Instagram,211034,2,0.0642,925.27,0.0405,8055,Small,Low,Low
7813,kjohns,Instagram,459179,4,0.0642,609.25,0.0445,32547,Medium,Low,Medium
7814,racheldodson,Facebook,438493,5,0.0834,578.37,0.0234,31059,Medium,Low,Medium
7815,chavezcourtney,TikTok,255854,2,0.0986,402.13,0.0364,1764,Small,Medium,Low
7816,scott72,Instagram,224509,6,0.0986,141.99,0.0448,43869,Small,Medium,High
7817,michael55,LinkedIn,729336,4,0.0834,799.0,0.0177,40953,Large,Low,Medium
7818,brett02,Facebook,177980,7,0.102,196.71,0.0285,45039,Small,High,High
7819,wrightaudrey,TikTok,157901,2,0.0986,738.77,0.0477,1975,Small,Medium,Low
7820,samanthaallen,LinkedIn,197384,1,0.0642,349.72,0.0486,41937,Small,Low,Low
7821,ysmith,TikTok,918231,3,0.102,139.9,0.0273,18250,Large,High,Low
7822,travis06,Facebook,429368,7,0.0834,951.11,0.0314,2939,Medium,Low,High
7823,kstewart,LinkedIn,624328,4,0.0856,510.95,0.0334,8816,Medium,Medium,Medium
7824,besparza,LinkedIn,806426,2,0.0856,993.2,0.0343,10819,Large,Medium,Low
7825,turnerchristopher,Facebook,598518,7,0.0834,555.48,0.0397,46148,Medium,Low,High
7826,lancerios,Instagram,459885,4,0.0834,124.95,0.0105,4788,Medium,Low,Medium
7827,hevans,Twitter,852930,5,0.0642,993.2,0.0249,35346,Large,Low,Medium
7828,lpierce,Facebook,394194,6,0.102,281.4,0.0301,31047,Medium,High,High
7829,romerojorge,Facebook,164012,6,0.0856,170.04,0.0171,35064,Small,Medium,High
7830,williambell,TikTok,340425,7,0.0856,367.56,0.0105,8275,Small,Medium,High
7831,michaelflores,TikTok,832467,6,0.0834,860.13,0.0418,9911,Large,Low,High
7832,william00,TikTok,956100,5,0.0986,715.37,0.0439,15031,Large,Medium,Medium
7833,qhood,Twitter,38118,5,0.102,440.37,0.0241,21177,Small,High,Medium
7834,cynthiagraham,Instagram,262519,5,0.0834,429.58,0.0479,38457,Small,Low,Medium
7835,nturner,LinkedIn,679671,5,0.0834,413.32,0.0277,20890,Large,Low,Medium
7836,allison03,TikTok,457403,5,0.102,893.56,0.0145,3610,Medium,High,Medium
7837,tylerwilliams,Twitter,172827,2,0.0986,522.77,0.0159,30367,Small,Medium,Low
7838,michael55,TikTok,448982,2,0.0856,535.84,0.0318,16821,Medium,Medium,Low
7839,zblackburn,TikTok,864998,1,0.0642,374.56,0.0202,40003,Large,Low,Low
7840,jameskennedy,Facebook,789581,3,0.0642,859.17,0.0109,31476,Large,Low,Low
7841,victorsmith,LinkedIn,363924,1,0.0642,869.5,0.0465,24030,Medium,Low,Low
7842,fletcheralexis,Twitter,970459,5,0.0986,765.21,0.0149,31845,Large,Medium,Medium
7843,fshaw,Twitter,893968,7,0.0986,153.65,0.0486,42704,Large,Medium,High
7844,alexandermckenzie,TikTok,802944,3,0.0642,847.14,0.0334,9648,Large,Low,Low
7845,byrdsamantha,Instagram,537007,3,0.0834,741.67,0.0468,31099,Medium,Low,Low
7846,larry14,LinkedIn,956373,5,0.0856,555.43,0.0364,6590,Large,Medium,Medium
7847,qcannon,Instagram,102646,6,0.0834,594.15,0.0348,5058,Small,Low,High
7848,graymelinda,Instagram,399269,6,0.102,211.61,0.0348,5815,Medium,High,High
7849,alexandersamuel,TikTok,831703,5,0.0986,296.14,0.0292,5080,Large,Medium,Medium
7850,mark69,Twitter,202811,4,0.0642,472.93,0.0181,46757,Small,Low,Medium
7851,keith55,LinkedIn,788136,5,0.0834,772.09,0.0186,14954,Large,Low,Medium
7852,colestevens,Facebook,660478,4,0.102,816.11,0.0178,17403,Medium,High,Medium
7853,jennifer41,TikTok,466599,3,0.0642,427.92,0.0257,19437,Medium,Low,Low
7854,johnsongregory,Facebook,455487,1,0.0856,126.13,0.0201,11206,Medium,Medium,Low
7855,plindsey,Twitter,425153,1,0.0986,264.98,0.0444,15659,Medium,Medium,Low
7856,jeffreybennett,Facebook,140058,4,0.102,966.47,0.0149,11833,Small,High,Medium
7857,james94,Twitter,617441,6,0.0986,126.13,0.0371,34039,Medium,Medium,High
7858,garciajustin,Twitter,348711,3,0.0642,192.99,0.0337,43831,Medium,Low,Low
7859,gthomas,Twitter,981632,6,0.0856,696.43,0.0479,44979,Large,Medium,High
7860,tiffanystevens,TikTok,311832,3,0.102,126.13,0.0161,2622,Small,High,Low
7861,hannah30,LinkedIn,333444,5,0.0856,533.08,0.0178,31687,Small,Medium,Medium
7862,sarahyang,TikTok,859797,4,0.0986,220.8,0.0174,15185,Large,Medium,Medium
7863,andrew37,Twitter,639926,6,0.102,497.57,0.0262,24441,Medium,High,High
7864,hernandezthomas,Instagram,916943,6,0.0986,533.08,0.0406,38718,Large,Medium,High
7865,gbowman,Instagram,748822,5,0.0834,430.4,0.0443,34437,Large,Low,Medium
7866,ryan18,Twitter,337796,2,0.0642,131.64,0.032,24968,Small,Low,Low
7867,toddkenneth,TikTok,874623,3,0.0834,152.25,0.0186,27990,Large,Low,Low
7868,alicechavez,LinkedIn,191447,6,0.0856,214.12,0.0123,28120,Small,Medium,High
7869,elizabethwilson,LinkedIn,869536,6,0.0642,278.42,0.0285,25766,Large,Low,High
7870,aflores,Twitter,792876,3,0.0642,375.55,0.0328,17284,Large,Low,Low
7871,joshua92,LinkedIn,606792,1,0.0642,154.35,0.0225,29940,Medium,Low,Low
7872,jwallace,TikTok,307818,1,0.0642,488.49,0.0264,31764,Small,Low,Low
7873,kwashington,Instagram,391520,1,0.102,814.78,0.0243,36325,Medium,High,Low
7874,margaret57,TikTok,636506,2,0.0834,867.62,0.0444,16061,Medium,Low,Low
7875,uclark,Instagram,822319,2,0.102,655.03,0.0311,37842,Large,High,Low
7876,samanthajohnson,Instagram,564359,1,0.0642,894.7,0.0207,19716,Medium,Low,Low
7877,manuel94,TikTok,476660,3,0.0856,951.11,0.0482,41552,Medium,Medium,Low
7878,eric95,Facebook,194472,1,0.0986,511.76,0.0488,3757,Small,Medium,Low
7879,kathleenmason,TikTok,185587,7,0.0642,754.87,0.0277,44454,Small,Low,High
7880,kenneth67,TikTok,739980,7,0.0986,641.6,0.0243,27675,Large,Medium,High
7881,francessullivan,TikTok,25543,2,0.0856,330.78,0.0477,20204,Small,Medium,Low
7882,coxbrenda,Facebook,252908,4,0.0834,969.09,0.0359,43488,Small,Low,Medium
7883,twagner,Twitter,428840,4,0.0986,995.79,0.0439,47881,Medium,Medium,Medium
7884,williamrodriguez,Facebook,897931,4,0.0986,884.06,0.0338,21030,Large,Medium,Medium
7885,michaellopez,Facebook,41603,4,0.102,894.32,0.0172,16426,Small,High,Medium
7886,perezjacqueline,TikTok,562318,5,0.0834,966.47,0.0115,39924,Medium,Low,Medium
7887,ashley65,Twitter,371248,2,0.0642,340.68,0.0163,23731,Medium,Low,Low
7888,matthew96,Facebook,819850,6,0.0856,133.64,0.0107,39927,Large,Medium,High
7889,corymann,Instagram,883916,3,0.0642,602.23,0.0471,6985,Large,Low,Low
7890,mnolan,TikTok,631515,7,0.102,274.15,0.0133,36632,Medium,High,High
7891,xfreeman,Instagram,656619,6,0.102,988.96,0.04,44329,Medium,High,High
7892,keithseth,Instagram,861766,7,0.0834,934.87,0.0286,32749,Large,Low,High
7893,alexandra71,Twitter,591278,1,0.0834,323.63,0.0306,25915,Medium,Low,Low
7894,mariah21,TikTok,975945,3,0.0986,375.55,0.0114,10651,Large,Medium,Low
7895,eedwards,Twitter,802164,4,0.0834,370.17,0.019,6185,Large,Low,Medium
7896,henrykendra,Twitter,329294,7,0.0856,947.76,0.0133,18306,Small,Medium,High
7897,voconnor,LinkedIn,401543,5,0.0642,991.41,0.0478,9140,Medium,Low,Medium
7898,elizabethwade,Instagram,833214,5,0.102,640.24,0.0259,10829,Large,High,Medium
7899,asimon,Instagram,870493,6,0.0856,794.46,0.0448,26429,Large,Medium,High
7900,parkerluke,Twitter,842936,5,0.0986,858.44,0.0304,47617,Large,Medium,Medium
7901,stephanie02,TikTok,653279,1,0.0986,987.3,0.024,29507,Medium,Medium,Low
7902,ryanchambers,LinkedIn,316897,7,0.0986,940.9,0.0416,38443,Small,Medium,High
7903,jeffreybennett,TikTok,277742,2,0.0834,872.61,0.0421,6333,Small,Low,Low
7904,michaelperez,TikTok,377698,4,0.0856,175.95,0.038,31931,Medium,Medium,Medium
7905,tlawson,TikTok,935937,6,0.102,932.62,0.0325,1302,Large,High,High
7906,erikthomas,TikTok,11014,6,0.0986,382.74,0.0244,43820,Small,Medium,High
7907,carrolljames,Facebook,591562,6,0.0986,955.42,0.0443,48380,Medium,Medium,High
7908,bondrebecca,Facebook,411616,7,0.102,584.37,0.0373,47321,Medium,High,High
7909,jose67,Twitter,888979,1,0.0642,134.83,0.0258,36221,Large,Low,Low
7910,nelsonalfred,Facebook,471882,5,0.0642,993.14,0.0499,27483,Medium,Low,Medium
7911,josephjordan,LinkedIn,433389,1,0.0834,269.91,0.0338,42989,Medium,Low,Low
7912,chavezjason,Instagram,340014,2,0.0856,321.64,0.0241,19024,Small,Medium,Low
7913,cthompson,Twitter,892785,7,0.0834,173.91,0.0488,43218,Large,Low,High
7914,jeffersonmason,Instagram,593380,3,0.0834,276.88,0.0397,42550,Medium,Low,Low
7915,hughesjohn,Instagram,392491,5,0.0642,955.85,0.0371,17181,Medium,Low,Medium
7916,hardyjames,Twitter,871365,2,0.0856,181.32,0.0205,40173,Large,Medium,Low
7917,hwashington,Instagram,431268,1,0.0834,596.41,0.0437,26577,Medium,Low,Low
7918,fsanchez,Instagram,238701,6,0.0834,188.5,0.0188,8810,Small,Low,High
7919,ghall,Twitter,316664,6,0.102,847.14,0.0304,5359,Small,High,High
7920,lisa32,TikTok,320714,1,0.0834,376.23,0.0262,9897,Small,Low,Low
7921,michaelpatrick,Facebook,957630,5,0.0834,666.13,0.0353,29455,Large,Low,Medium
7922,mcdonaldnancy,LinkedIn,928467,1,0.0856,458.75,0.0105,4668,Large,Medium,Low
7923,paul43,Facebook,291561,7,0.0642,713.9,0.0227,28663,Small,Low,High
7924,belinda51,Instagram,259601,3,0.0642,55.4,0.0477,31980,Small,Low,Low
7925,wongrichard,LinkedIn,170022,1,0.0986,647.76,0.0203,19813,Small,Medium,Low
7926,cassandra28,Twitter,828791,5,0.0986,373.18,0.042,14241,Large,Medium,Medium
7927,flowerschristine,TikTok,243865,7,0.0642,53.54,0.0237,38496,Small,Low,High
7928,gabriellashort,Facebook,143671,6,0.0856,383.19,0.0265,37451,Small,Medium,High
7929,mary48,Facebook,699065,4,0.0856,176.47,0.0224,11778,Large,Medium,Medium
7930,jordanmartin,LinkedIn,155091,5,0.0986,156.13,0.0237,6409,Small,Medium,Medium
7931,jessica46,LinkedIn,370045,7,0.0834,753.13,0.0247,31765,Medium,Low,High
7932,jonathan26,Facebook,56296,6,0.0834,234.79,0.0304,43442,Small,Low,High
7933,lpierce,Instagram,521099,6,0.0856,682.99,0.0174,38168,Medium,Medium,High
7934,uzhang,Facebook,249207,5,0.0986,335.78,0.0137,35163,Small,Medium,Medium
7935,harrisjacob,Instagram,429278,5,0.0856,989.88,0.0222,10637,Medium,Medium,Medium
7936,jonathan26,TikTok,720533,7,0.0834,383.32,0.0209,1737,Large,Low,High
7937,hardyalexander,TikTok,752992,7,0.0834,138.75,0.0397,21360,Large,Low,High
7938,meghan87,TikTok,152237,1,0.0642,754.41,0.0262,42511,Small,Low,Low
7939,krystal64,TikTok,612457,2,0.0986,557.76,0.0406,43679,Medium,Medium,Low
7940,laurendurham,Facebook,901215,2,0.0642,906.88,0.04,24280,Large,Low,Low
7941,riverakevin,Instagram,899361,6,0.102,139.04,0.0303,30332,Large,High,High
7942,ogarcia,Facebook,19731,3,0.0856,845.29,0.0459,14523,Small,Medium,Low
7943,nicholas61,Facebook,994219,1,0.0834,965.45,0.0106,29704,Large,Low,Low
7944,jwallace,Twitter,549418,3,0.0834,753.13,0.0191,40531,Medium,Low,Low
7945,skinnerjacob,TikTok,939523,3,0.0986,557.81,0.0429,3410,Large,Medium,Low
7946,mcintoshrobert,LinkedIn,269271,1,0.0856,279.7,0.0429,38090,Small,Medium,Low
7947,mcintoshrobert,Twitter,866489,5,0.0642,449.39,0.0384,28278,Large,Low,Medium
7948,asantos,Twitter,834027,7,0.0856,578.37,0.0255,43867,Large,Medium,High
7949,grahamallison,LinkedIn,414945,2,0.0642,573.91,0.0232,25526,Medium,Low,Low
7950,qthomas,TikTok,350998,3,0.0856,376.75,0.0108,31036,Medium,Medium,Low
7951,jonesaustin,TikTok,955824,6,0.102,741.79,0.0245,12674,Large,High,High
7952,keithseth,Twitter,261754,6,0.0642,268.92,0.0171,41349,Small,Low,High
7953,ryan18,LinkedIn,431102,2,0.0856,945.21,0.0214,8672,Medium,Medium,Low
7954,pflores,Facebook,399459,1,0.0856,858.44,0.0451,14814,Medium,Medium,Low
7955,ryanchambers,Facebook,967956,3,0.0642,817.67,0.0481,49253,Large,Low,Low
7956,davidanderson,Facebook,19999,5,0.0834,451.91,0.046,9657,Small,Low,Medium
7957,robertsanders,Instagram,840511,6,0.0642,466.92,0.049,48105,Large,Low,High
7958,gstone,Twitter,678822,5,0.0986,993.19,0.0156,40956,Large,Medium,Medium
7959,qfisher,TikTok,784415,6,0.0856,156.13,0.0303,40797,Large,Medium,High
7960,anthonyrobinson,TikTok,809297,1,0.0986,697.11,0.0189,27497,Large,Medium,Low
7961,morgan06,LinkedIn,733215,2,0.0834,872.61,0.0332,49600,Large,Low,Low
7962,gene05,Twitter,765882,1,0.0986,932.47,0.04,18530,Large,Medium,Low
7963,amanda20,LinkedIn,662757,7,0.0834,510.95,0.044,14547,Medium,Low,High
7964,lisachan,LinkedIn,112310,1,0.102,127.9,0.0405,15178,Small,High,Low
7965,schmittjason,TikTok,669582,6,0.102,117.22,0.0404,35525,Large,High,High
7966,gary91,Instagram,421864,5,0.0986,612.83,0.0279,48258,Medium,Medium,Medium
7967,medinanatalie,LinkedIn,625444,3,0.0986,787.03,0.0465,15916,Medium,Medium,Low
7968,jeffreysalazar,Instagram,866563,3,0.0834,798.0,0.0304,36986,Large,Low,Low
7969,rmendoza,Twitter,594941,2,0.102,257.56,0.0393,17482,Medium,High,Low
7970,chavezcourtney,Instagram,933071,7,0.0834,717.59,0.0255,24297,Large,Low,High
7971,amandahenry,TikTok,940572,7,0.0642,474.46,0.0261,28748,Large,Low,High
7972,hardyalexander,Twitter,530724,5,0.0834,617.25,0.0433,3431,Medium,Low,Medium
7973,kimberlymorales,Facebook,307165,1,0.0986,97.1,0.0154,13848,Small,Medium,Low
7974,smack,LinkedIn,626417,7,0.0856,737.59,0.0478,8968,Medium,Medium,High
7975,patriciamorse,Facebook,187956,1,0.0986,820.13,0.043,35729,Small,Medium,Low
7976,ysmith,Instagram,3353,1,0.0856,121.82,0.0358,23304,Small,Medium,Low
7977,irice,Instagram,438456,3,0.0642,466.94,0.0341,12320,Medium,Low,Low
7978,tyler31,LinkedIn,545469,7,0.0834,238.51,0.0328,4520,Medium,Low,High
7979,qthompson,TikTok,551073,3,0.0986,507.39,0.0186,31563,Medium,Medium,Low
7980,smithkristin,TikTok,837621,2,0.0986,724.29,0.0249,6807,Large,Medium,Low
7981,charleshayes,LinkedIn,113215,3,0.0834,62.71,0.0429,41092,Small,Low,Low
7982,michaellee,Facebook,875821,1,0.0986,500.73,0.0494,41474,Large,Medium,Low
7983,masonjames,TikTok,24867,2,0.0986,715.96,0.0198,31686,Small,Medium,Low
7984,jonesjerry,Twitter,632255,7,0.102,991.96,0.0369,45004,Medium,High,High
7985,keith55,TikTok,921998,1,0.0642,785.27,0.0103,24736,Large,Low,Low
7986,hawkinskelly,TikTok,772594,4,0.102,215.08,0.046,37627,Large,High,Medium
7987,julianfisher,LinkedIn,606876,6,0.102,395.39,0.0411,28094,Medium,High,High
7988,plindsey,Instagram,769555,4,0.0986,872.77,0.0135,36657,Large,Medium,Medium
7989,nwalsh,LinkedIn,983872,5,0.0986,906.88,0.037,26529,Large,Medium,Medium
7990,diazmisty,Facebook,180874,5,0.0642,474.46,0.0351,19233,Small,Low,Medium
7991,ggonzales,LinkedIn,591452,3,0.0986,671.12,0.0257,49776,Medium,Medium,Low
7992,johnsongregory,Instagram,322771,5,0.0986,630.77,0.0244,8529,Small,Medium,Medium
7993,joshua92,Twitter,359940,7,0.0986,872.77,0.043,48565,Medium,Medium,High
7994,wongyesenia,TikTok,353856,6,0.0986,384.1,0.0404,3489,Medium,Medium,High
7995,mikaylataylor,Instagram,512682,2,0.0986,335.78,0.0379,23795,Medium,Medium,Low
7996,markhiggins,LinkedIn,255852,1,0.0642,793.72,0.0392,2149,Small,Low,Low
7997,uzhang,Facebook,693876,1,0.0856,722.82,0.0331,34433,Large,Medium,Low
7998,robinsonsandra,Facebook,27788,6,0.0834,933.25,0.0119,43972,Small,Low,High
7999,tristanpearson,TikTok,841969,6,0.0986,428.86,0.024,25957,Large,Medium,High
8000,jennifer53,TikTok,353670,6,0.0834,302.06,0.0192,7286,Medium,Low,High
8001,sarahyang,TikTok,767331,1,0.0856,810.44,0.0329,4270,Large,Medium,Low
8002,kennedykayla,Facebook,555176,3,0.102,248.25,0.0186,29415,Medium,High,Low
8003,zbriggs,Twitter,591036,1,0.0986,533.08,0.0309,29985,Medium,Medium,Low
8004,christineclark,Facebook,74760,7,0.0834,362.91,0.0115,42614,Small,Low,High
8005,rmyers,Instagram,684662,6,0.0642,142.77,0.0172,3614,Large,Low,High
8006,jeffreybennett,Twitter,516450,3,0.0642,845.29,0.0167,46384,Medium,Low,Low
8007,keithkeith,Twitter,731065,6,0.102,518.83,0.0244,28087,Large,High,High
8008,qreyes,TikTok,885209,5,0.0642,408.93,0.0152,15394,Large,Low,Medium
8009,wmaxwell,Twitter,983394,6,0.0834,204.59,0.0354,18138,Large,Low,High
8010,woodjodi,Twitter,579367,4,0.102,687.61,0.029,10324,Medium,High,Medium
8011,rcaldwell,Instagram,305637,1,0.0856,498.58,0.032,29403,Small,Medium,Low
8012,smithdanielle,Instagram,8375,1,0.0986,651.18,0.0122,4825,Small,Medium,Low
8013,ujones,TikTok,962985,3,0.0834,429.09,0.024,20552,Large,Low,Low
8014,megan48,Twitter,471055,1,0.0834,714.36,0.0378,11116,Medium,Low,Low
8015,awilkins,LinkedIn,28022,4,0.102,376.75,0.0483,5295,Small,High,Medium
8016,uluna,Twitter,587652,7,0.0642,696.43,0.0196,46866,Medium,Low,High
8017,jeff87,LinkedIn,816658,1,0.0856,986.41,0.05,22822,Large,Medium,Low
8018,zjones,LinkedIn,360645,4,0.102,166.55,0.0152,5084,Medium,High,Medium
8019,vincentwang,Instagram,357424,4,0.0834,94.05,0.0202,3923,Medium,Low,Medium
8020,rebekah51,LinkedIn,252892,1,0.0834,507.39,0.0311,49921,Small,Low,Low
8021,gary91,LinkedIn,30096,4,0.0834,780.56,0.0215,23051,Small,Low,Medium
8022,simoncarolyn,Instagram,637243,1,0.0834,602.6,0.0238,3814,Medium,Low,Low
8023,makaylahall,Twitter,364010,3,0.102,291.47,0.0405,18223,Medium,High,Low
8024,gmcintosh,Facebook,639860,5,0.0986,797.64,0.0324,4138,Medium,Medium,Medium
8025,hawkinskelly,Facebook,656315,1,0.0856,335.78,0.0244,5523,Medium,Medium,Low
8026,amyperez,Instagram,108593,5,0.0986,892.8,0.0191,3902,Small,Medium,Medium
8027,valdezjessica,LinkedIn,144859,2,0.0856,82.92,0.0354,46898,Small,Medium,Low
8028,xcruz,Facebook,516856,5,0.0642,810.44,0.0435,15570,Medium,Low,Medium
8029,allensteven,Twitter,205116,1,0.0642,822.81,0.0447,44247,Small,Low,Low
8030,fletcheralexis,Twitter,473201,3,0.0986,611.1,0.048,10501,Medium,Medium,Low
8031,stephanie37,LinkedIn,5341,4,0.0856,536.5,0.0269,49152,Small,Medium,Medium
8032,kellie00,Instagram,301427,1,0.0986,580.89,0.0285,32334,Small,Medium,Low
8033,friley,Facebook,636085,5,0.0856,243.95,0.0244,5588,Medium,Medium,Medium
8034,joshuabailey,Twitter,370176,3,0.0834,578.63,0.0138,40571,Medium,Low,Low
8035,henrydominique,LinkedIn,443753,7,0.0856,512.18,0.04,48686,Medium,Medium,High
8036,mikaylataylor,Instagram,750535,4,0.0642,572.3,0.0303,24506,Large,Low,Medium
8037,smithtimothy,Twitter,697770,7,0.102,374.56,0.0353,19097,Large,High,High
8038,georgeconnie,Instagram,52233,5,0.0642,602.27,0.0311,21130,Small,Low,Medium
8039,perryrichard,Twitter,650918,5,0.0834,682.99,0.0231,11790,Medium,Low,Medium
8040,charleswilliams,LinkedIn,837584,5,0.0834,291.47,0.0181,10603,Large,Low,Medium
8041,diana02,Twitter,840962,7,0.0856,117.15,0.0479,3881,Large,Medium,High
8042,martinjoseph,LinkedIn,188569,1,0.0856,175.95,0.0332,20719,Small,Medium,Low
8043,kathrynsingh,Twitter,720903,5,0.102,800.44,0.0397,5071,Large,High,Medium
8044,michael55,Facebook,167975,1,0.0986,553.49,0.0367,46446,Small,Medium,Low
8045,stuartsmith,Instagram,454452,3,0.0856,715.96,0.0217,29597,Medium,Medium,Low
8046,andrewgregory,Instagram,360905,6,0.0834,885.8,0.0328,31172,Medium,Low,High
8047,bstanton,Twitter,274660,1,0.0856,363.95,0.0135,13065,Small,Medium,Low
8048,trobinson,Instagram,753016,2,0.0856,713.9,0.0181,38361,Large,Medium,Low
8049,simpsonsarah,Twitter,24816,1,0.102,104.47,0.0128,12547,Small,High,Low
8050,gpayne,TikTok,562513,3,0.102,362.24,0.0439,8571,Medium,High,Low
8051,michaelbaker,Twitter,279521,7,0.102,376.23,0.0115,26768,Small,High,High
8052,rwilliams,LinkedIn,291516,5,0.0856,574.29,0.0161,14014,Small,Medium,Medium
8053,taraflores,Twitter,19743,1,0.0856,665.33,0.0182,8727,Small,Medium,Low
8054,stephanielopez,Twitter,796072,6,0.0856,142.09,0.0458,32503,Large,Medium,High
8055,irice,Facebook,60622,4,0.0642,120.74,0.0351,11657,Small,Low,Medium
8056,amberhanson,LinkedIn,303085,2,0.0986,612.01,0.0302,34695,Small,Medium,Low
8057,jeffreymcneil,LinkedIn,415776,4,0.0986,363.0,0.0272,19803,Medium,Medium,Medium
8058,vrussell,LinkedIn,296822,7,0.102,291.47,0.0274,6388,Small,High,High
8059,thomasherman,Instagram,16629,6,0.0642,612.01,0.0499,9185,Small,Low,High
8060,manuel94,Twitter,62440,5,0.0986,278.81,0.0266,1400,Small,Medium,Medium
8061,ryan83,LinkedIn,877450,3,0.0834,882.09,0.0325,42284,Large,Low,Low
8062,elizabeth92,Instagram,767759,2,0.0986,376.75,0.0444,47541,Large,Medium,Low
8063,makaylahall,TikTok,267773,1,0.0642,413.32,0.0397,15250,Small,Low,Low
8064,tshaw,LinkedIn,974968,2,0.102,216.01,0.0369,10597,Large,High,Low
8065,cooperpaul,LinkedIn,691880,1,0.0986,422.04,0.0227,41731,Large,Medium,Low
8066,megan48,LinkedIn,232013,4,0.0642,643.57,0.0287,24404,Small,Low,Medium
8067,justin62,Instagram,985615,6,0.0834,508.6,0.0126,48195,Large,Low,High
8068,erika95,Instagram,782704,6,0.0642,795.29,0.0222,32749,Large,Low,High
8069,jesse39,Twitter,651656,5,0.0986,488.49,0.0335,28631,Medium,Medium,Medium
8070,tmcdaniel,Twitter,918634,4,0.0834,504.44,0.0412,18614,Large,Low,Medium
8071,thomasortega,Instagram,459573,6,0.0834,224.14,0.0222,17450,Medium,Low,High
8072,baileykerry,TikTok,569575,7,0.0642,533.08,0.0235,30013,Medium,Low,High
8073,voconnor,LinkedIn,872352,4,0.102,909.29,0.026,25941,Large,High,Medium
8074,brenda00,Facebook,129444,6,0.0834,703.39,0.0231,27126,Small,Low,High
8075,christophermartinez,Facebook,338263,5,0.0834,868.22,0.032,31734,Small,Low,Medium
8076,ngray,Facebook,805954,5,0.0986,497.17,0.0281,31201,Large,Medium,Medium
8077,lsaunders,Facebook,681843,1,0.102,778.33,0.021,24332,Large,High,Low
8078,michaellee,TikTok,367444,4,0.0834,536.5,0.0439,31722,Medium,Low,Medium
8079,eric65,TikTok,642840,1,0.0834,898.66,0.0195,35702,Medium,Low,Low
8080,snicholson,Twitter,87759,2,0.0834,276.88,0.026,22430,Small,Low,Low
